DSC,adjacentSourcePeerName,adjacentSourceRealmName,appId,condition,consequence,description,destHost,destRealm,dscRuleGroup,id,priority,ruleType,srcHost,srcRealm
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_TSTT-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9245,10,REQUEST_FILTER,*,epc.mnc012.mcc374.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-TSTT,*,epc.mnc012.mcc374.3gppnetwork.org,NA PoP,9246,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-TSTT,*,epc.mnc012.mcc374.3gppnetwork.org.key2roam.comfone.com,NA PoP,9247,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Cell_C-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9248,10,REQUEST_FILTER,*,epc.mnc007.mcc655.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Cell_C-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9249,10,REQUEST_FILTER,*,epc.mnc007.mcc655.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Cell_C,*,epc.mnc007.mcc655.3gppnetwork.org,NA PoP,9250,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Cell_C,*,epc.mnc007.mcc655.3gppnetwork.org.key2roam.comfone.com,NA PoP,9251,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Wataniya_Palestine-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9252,10,REQUEST_FILTER,*,epc.mnc006.mcc425.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Wataniya_Palestine-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9253,10,REQUEST_FILTER,*,epc.mnc006.mcc425.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Wataniya_Palestine,*,epc.mnc006.mcc425.3gppnetwork.org,NA PoP,9254,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Wataniya_Palestine,*,epc.mnc006.mcc425.3gppnetwork.org.key2roam.comfone.com,NA PoP,9255,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""comfone.com"";ALTERNATE_REALM:=""failover""",%DECIDE_ROUTE%_from_StarHub_SSID_6120_to_Telekom_Romania_Mobile_Communications_S_A__SSID_7097,*,epc.mnc003.mcc226.3gppnetwork.org,NA PoP,9256,10,DECIDE_ROUTE,*,epc.mnc005.mcc525.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""tatacomm.ipxnetwork.org"";ALTERNATE_REALM:=""failover""",%DECIDE_ROUTE%_from_LG_U_Plus_SSID_6188_to_Telefonica_O2_UK_SSID_6532,*,epc.mnc010.mcc234.3gppnetwork.org,NA PoP,9257,10,DECIDE_ROUTE,*,epc.mnc006.mcc450.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Croatian_Telecom_Inc-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9259,10,REQUEST_FILTER,*,epc.mnc001.mcc219.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Croatian_Telecom_Inc-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9260,10,REQUEST_FILTER,*,epc.mnc001.mcc219.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Croatian_Telecom_Inc,*,epc.mnc001.mcc219.3gppnetwork.org,NA PoP,9261,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Croatian_Telecom_Inc,*,epc.mnc001.mcc219.3gppnetwork.org.key2roam.comfone.com,NA PoP,9262,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_SamoaTel_Samoa-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9263,10,REQUEST_FILTER,*,epc.mnc027.mcc549.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_SamoaTel_Samoa-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9264,10,REQUEST_FILTER,*,epc.mnc027.mcc549.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_SamoaTel_Samoa-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9265,10,REQUEST_FILTER,*,epc.mnc110.mcc544.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_SamoaTel_Samoa-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9266,10,REQUEST_FILTER,*,epc.mnc110.mcc544.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-SamoaTel_Samoa,*,epc.mnc027.mcc549.3gppnetwork.org,NA PoP,9267,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-SamoaTel_Samoa,*,epc.mnc027.mcc549.3gppnetwork.org.key2roam.comfone.com,NA PoP,9268,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-SamoaTel_Samoa,*,epc.mnc110.mcc544.3gppnetwork.org,NA PoP,9269,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-SamoaTel_Samoa,*,epc.mnc110.mcc544.3gppnetwork.org.key2roam.comfone.com,NA PoP,9270,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_CELLPLUS_MAURITIUS-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9271,10,REQUEST_FILTER,*,epc.mnc001.mcc617.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_CELLPLUS_MAURITIUS-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9272,10,REQUEST_FILTER,*,epc.mnc001.mcc617.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-CELLPLUS_MAURITIUS,*,epc.mnc001.mcc617.3gppnetwork.org,NA PoP,9273,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-CELLPLUS_MAURITIUS,*,epc.mnc001.mcc617.3gppnetwork.org.key2roam.comfone.com,NA PoP,9274,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Cellcom_Israel_Ltd-Spark_New_Zealand_Trading_Limited,*,epc.mnc005.mcc530.3gppnetwork.org,NA PoP,9275,10,REQUEST_FILTER,*,epc.mnc002.mcc425.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Cellcom_Israel_Ltd-Spark_New_Zealand_Trading_Limited,*,epc.mnc005.mcc530.3gppnetwork.org.key2roam.comfone.com,NA PoP,9276,10,REQUEST_FILTER,*,epc.mnc002.mcc425.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Spark_New_Zealand_Trading_Limited-Cellcom_Israel_Ltd,*,epc.mnc002.mcc425.3gppnetwork.org,NA PoP,9277,10,REQUEST_FILTER,*,epc.mnc005.mcc530.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Spark_New_Zealand_Trading_Limited-Cellcom_Israel_Ltd,*,epc.mnc002.mcc425.3gppnetwork.org.key2roam.comfone.com,NA PoP,9278,10,REQUEST_FILTER,*,epc.mnc005.mcc530.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Mascom_Botswana-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9279,10,REQUEST_FILTER,*,epc.mnc001.mcc652.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Mascom_Botswana-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9280,10,REQUEST_FILTER,*,epc.mnc001.mcc652.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Mascom_Botswana,*,epc.mnc001.mcc652.3gppnetwork.org,NA PoP,9281,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Mascom_Botswana,*,epc.mnc001.mcc652.3gppnetwork.org.key2roam.comfone.com,NA PoP,9282,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Orange_Bissau-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9283,10,REQUEST_FILTER,*,epc.mnc003.mcc632.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Orange_Bissau-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9284,10,REQUEST_FILTER,*,epc.mnc003.mcc632.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Orange_Bissau,*,epc.mnc003.mcc632.3gppnetwork.org,NA PoP,9285,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Orange_Bissau,*,epc.mnc003.mcc632.3gppnetwork.org.key2roam.comfone.com,NA PoP,9286,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",%DECIDE_ROUTE%_from_Claro_Puerto_Rico_SSID_7319_to_MTS_Russia_SSID_6125,*,epc.mnc001.mcc250.3gppnetwork.org,NA PoP,9287,10,DECIDE_ROUTE,*,epc.mnc110.mcc330.3gppnetwork.org
DAL,*,*,16777251,"IsExist(#AVP1)&& ((AVP1==""427021900709005"")  || (AVP1==""427021900455831"") || (AVP1==""427021900455830"")    || (AVP1==""427021900708859"")  || (AVP1==""427021900353645"")|| (AVP1==""427021900354771"") )","DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",1,*,epc.mnc002.mcc427.3gppnetwork.org,NA PoP,9258,9,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""tnsi.com"";ALTERNATE_REALM:=""failover""",Decide Route from * to Viaero Wireless ssid 7299,*,epc.mnc450.mcc310.3gppnetwork.org,NA PoP,5632,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""tatacomm.ipxnetwork.org"";ALTERNATE_REALM:=""failover""",%DECIDE_ROUTE%_from_MIC_1_SSID_7423_to_Telefonica_O2_UK_SSID_6532,*,epc.mnc010.mcc234.3gppnetwork.org,NA PoP,9290,10,DECIDE_ROUTE,*,epc.mnc001.mcc415.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP293)&&Contains(AVP293,""STTMME1.epc.mnc040.mcc311.3gppnetwork.org""))","DEST_REALM:=""viya.epc.mnc040.mcc311.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",Decide Route from * to Commnet Wireless VIYA network ssid 6955,*,epc.mnc040.mcc311.3gppnetwork.org,NA PoP,9291,8,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_12756_DIGICEL_TRINIDAD_AND_TOBAGO""))",RET := 0,Digicel_Trinidad_and_Tobago_SSID_12756_%request_filter%_if_dest_realm_in_LISTCACHE_let_pass,*,*,NA PoP,9297,10,REQUEST_FILTER,*,epc.mnc130.mcc374.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_12756_DIGICEL_TRINIDAD_AND_TOBAGO""))",RET := 0,Digicel_Trinidad_and_Tobago_SSID_12756_%request_filter%_if_origin_realm_in_LISTCACHE_let_pass,*,epc.mnc130.mcc374.3gppnetwork.org,NA PoP,9298,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""epc.mnc050.mcc338.3gppnetwork.org"";ALTERNATE_REALM:=""FAILOVER"";POLICY_FALLBACK := 0",Digicel_Trinidad_and_Tobago_SSID_12756_%decide_route%_*_to_OP,*,epc.mnc130.mcc374.3gppnetwork.org,NA PoP,9299,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""tgsolutions.grx"";ALTERNATE_REALM:=""failover""",Decide Route from * to STA Andorra ssid 7476,*,epc.mnc003.mcc213.3gppnetwork.org,NA PoP,5109,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"(IsExist(#AVP283)&&InList(ToLower(AVP283),""LIST_12757_MTN""))",RET := 0,MTN_SSID_12757_%request_filter%_if_dest_realm_in_LISTCACHE_let_pass,*,*,NA PoP,9300,10,REQUEST_FILTER,*,epc.mnc002.mcc634.3gppnetwork.org
DAL,*,*,16777251,"(IsExist(#AVP296)&&InList(ToLower(AVP296),""LIST_12757_MTN""))",RET := 0,MTN_SSID_12757_%request_filter%_if_origin_realm_in_LISTCACHE_let_pass,*,epc.mnc002.mcc634.3gppnetwork.org,NA PoP,9301,10,REQUEST_FILTER,*,*
DAL,*,*,16777251,1,"DEST_REALM:=""dra.bics.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",MTN_SSID_12757_%decide_route%_*_to_OP,*,epc.mnc002.mcc634.3gppnetwork.org,NA PoP,9302,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,"IsPrefixInList(AVP1,""PREFIXLIST_WMS_IMSI_BASED_ROUTING_TEST"")","DEST_REALM:=""mnc018.mcc901.3gppnetwork.org"";ALTERNATE_REALM:=""failover""",IMSI based routing from * to ATT Mobility Maritime ssid 12514,*,epc.mnc018.mcc901.3gppnetwork.org,NA PoP,9303,9,DECIDE_ROUTE,*,epc.mnc410.mcc310.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""ams-a-frt-a"";ALTERNATE_REALM:=""failover""",%DECIDE_ROUTE%_from_Claro_Puerto_Rico_SSID_7319_to_K-Telecom_SSID_6975,*,epc.mnc005.mcc283.3gppnetwork.org,NA PoP,9304,10,DECIDE_ROUTE,*,epc.mnc110.mcc330.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Commnet_Wireless-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9305,10,REQUEST_FILTER,*,epc.mnc040.mcc311.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Commnet_Wireless-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9306,10,REQUEST_FILTER,*,epc.mnc040.mcc311.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Commnet_Wireless,*,epc.mnc040.mcc311.3gppnetwork.org,NA PoP,9307,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Commnet_Wireless,*,epc.mnc040.mcc311.3gppnetwork.org.key2roam.comfone.com,NA PoP,9308,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,"DEST_REALM:=""comfone.com"";ALTERNATE_REALM:=""failover""",Decide Route from * to TashiCell ssid 7469,*,epc.mnc077.mcc402.3gppnetwork.org,NA PoP,5208,10,DECIDE_ROUTE,*,*
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-BTC_Bahamas,*,epc.mnc039.mcc364.3gppnetwork.org,NA PoP,9312,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-BTC_Bahamas,*,epc.mnc039.mcc364.3gppnetwork.org.key2roam.comfone.com,NA PoP,9313,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_BTC_Bahamas-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9314,10,REQUEST_FILTER,*,epc.mnc039.mcc364.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_BTC_Bahamas-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9315,10,REQUEST_FILTER,*,epc.mnc039.mcc364.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-MTS_Belarus,*,epc.mnc002.mcc257.3gppnetwork.org,NA PoP,9316,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-MTS_Belarus,*,epc.mnc002.mcc257.3gppnetwork.org.key2roam.comfone.com,NA PoP,9317,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_MTS_Belarus-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9318,10,REQUEST_FILTER,*,epc.mnc002.mcc257.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_MTS_Belarus-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9319,10,REQUEST_FILTER,*,epc.mnc002.mcc257.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-KTC_Kuwait_(VIVA),*,epc.mnc004.mcc419.3gppnetwork.org,NA PoP,9320,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-KTC_Kuwait_(VIVA),*,epc.mnc004.mcc419.3gppnetwork.org.key2roam.comfone.com,NA PoP,9321,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_KTC_Kuwait_(VIVA)-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9322,10,REQUEST_FILTER,*,epc.mnc004.mcc419.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_KTC_Kuwait_(VIVA)-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9323,10,REQUEST_FILTER,*,epc.mnc004.mcc419.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Digicel_Papua_New_Guinea,*,epc.mnc003.mcc537.3gppnetwork.org,NA PoP,9324,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Digicel_Papua_New_Guinea,*,epc.mnc003.mcc537.3gppnetwork.org.key2roam.comfone.com,NA PoP,9325,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Digicel_Papua_New_Guinea-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9326,10,REQUEST_FILTER,*,epc.mnc003.mcc537.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Digicel_Papua_New_Guinea-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9327,10,REQUEST_FILTER,*,epc.mnc003.mcc537.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Cable_and_Wireless_Seychelles,*,epc.mnc001.mcc633.3gppnetwork.org,NA PoP,9328,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Cable_and_Wireless_Seychelles,*,epc.mnc001.mcc633.3gppnetwork.org.key2roam.comfone.com,NA PoP,9329,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Cable_and_Wireless_Seychelles-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9330,10,REQUEST_FILTER,*,epc.mnc001.mcc633.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Cable_and_Wireless_Seychelles-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9331,10,REQUEST_FILTER,*,epc.mnc001.mcc633.3gppnetwork.org
DAL,*,*,16777251,1,SKIP_ADD_ROUTE_RECORD := 1,Verizon Wireless Mediation - Do not insert Route Record,*,epc.mnc530.mcc311.3gppnetwork.org,NA PoP,8075,10,POST_FORWARD_FORMAT,*,epc.mnc480.mcc311.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-B-Mobile_Bhutan,*,epc.mnc011.mcc402.3gppnetwork.org,NA PoP,9332,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-B-Mobile_Bhutan,*,epc.mnc011.mcc402.3gppnetwork.org.key2roam.comfone.com,NA PoP,9333,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_B-Mobile_Bhutan-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9334,10,REQUEST_FILTER,*,epc.mnc011.mcc402.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_B-Mobile_Bhutan-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9335,10,REQUEST_FILTER,*,epc.mnc011.mcc402.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_T+_Telecomunicacoes-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9336,10,REQUEST_FILTER,*,epc.mnc002.mcc625.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_T+_Telecomunicacoes-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9337,10,REQUEST_FILTER,*,epc.mnc002.mcc625.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-T+_Telecomunicacoes,*,epc.mnc002.mcc625.3gppnetwork.org,NA PoP,9338,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-T+_Telecomunicacoes,*,epc.mnc002.mcc625.3gppnetwork.org.key2roam.comfone.com,NA PoP,9339,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Orange_Liechtenstein-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9340,10,REQUEST_FILTER,*,epc.mnc002.mcc295.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Orange_Liechtenstein-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9341,10,REQUEST_FILTER,*,epc.mnc002.mcc295.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Orange_Liechtenstein,*,epc.mnc002.mcc295.3gppnetwork.org,NA PoP,9342,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Orange_Liechtenstein,*,epc.mnc002.mcc295.3gppnetwork.org.key2roam.comfone.com,NA PoP,9343,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Solomon_Telekom_Co_Ltd-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org,NA PoP,9344,10,REQUEST_FILTER,*,epc.mnc001.mcc540.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Solomon_Telekom_Co_Ltd-China_Telecom,*,epc.mnc011.mcc460.3gppnetwork.org.key2roam.comfone.com,NA PoP,9345,10,REQUEST_FILTER,*,epc.mnc001.mcc540.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Solomon_Telekom_Co_Ltd,*,epc.mnc001.mcc540.3gppnetwork.org,NA PoP,9346,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-Solomon_Telekom_Co_Ltd,*,epc.mnc001.mcc540.3gppnetwork.org.key2roam.comfone.com,NA PoP,9347,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Taiwan_Mobile-Antel,*,epc.mnc001.mcc748.3gppnetwork.org,NA PoP,9348,10,REQUEST_FILTER,*,epc.mnc097.mcc466.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Taiwan_Mobile-Antel,*,epc.mnc001.mcc748.3gppnetwork.org.key2roam.comfone.com,NA PoP,9349,10,REQUEST_FILTER,*,epc.mnc097.mcc466.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Antel-Taiwan_Mobile,*,epc.mnc097.mcc466.3gppnetwork.org,NA PoP,9350,10,REQUEST_FILTER,*,epc.mnc001.mcc748.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_Antel-Taiwan_Mobile,*,epc.mnc097.mcc466.3gppnetwork.org.key2roam.comfone.com,NA PoP,9351,10,REQUEST_FILTER,*,epc.mnc001.mcc748.3gppnetwork.org
DAL,*,*,16777251,1,RET := 0,K2R_%request_filter%_China_Telecom-T-Mobile_Czech,*,epc.mnc001.mcc230.3gppnetwork.org,NA PoP,9352,10,REQUEST_FILTER,*,epc.mnc011.mcc460.3gppnetwork.org
