216.66.121.13,Vtel-hss-01
216.66.121.14,Vtel-hss-01
66.220.238.32,Vtel-mme-01
66.220.238.33,Vtel-mme-01
96.46.47.234,ssi-arcticbay-mme01
96.46.47.42,ssi-arviat-mme01
96.46.47.50,ssi-bakerlake-mme01
96.46.47.58,ssi-cambridgebay-mme01
96.46.47.66,ssi-capedorset-mme01
96.46.47.74,ssi-chesterfieldinlet-mme01
96.46.47.82,ssi-clyderiver-mme01
96.46.47.90,ssi-coralharbour-mme01
96.46.47.98,ssi-gjoahaven-mme01
96.46.47.106,ssi-grisefiord-mme01
96.46.47.114,ssi-hallbeach-mme01
96.46.47.122,ssi-igloolik-mme01
96.46.47.130,ssi-iqaluit-mme01
96.46.47.138,ssi-kimmirut-mme01
96.46.47.146,ssi-kugaaruk-mme01
96.46.47.154,ssi-kugluktuk-mme01
96.46.47.170,ssi-pangnirtung-mme01
96.46.47.162,ssi-naujaat-mme01
96.46.47.178,ssi-pondinlet-mme01
96.46.47.186,ssi-qikiqtarjuaq-mme01
96.46.47.194,ssi-rankininlet-mme01
96.46.47.202,ssi-resolutebay-mme01
96.46.47.210,ssi-sanikiluaq-mme01
96.46.47.218,ssi-taloyoak-mme01
96.46.47.226,ssi-whalecove-mme01
96.46.47.28,ssi-gslt-knta-lte-hss-I
181.40.64.42,Telecel-BODEA
181.40.64.50,Telecel-BODEA
181.40.64.26,Telecel-VEDEA
181.40.64.34,Telecel-VEDEA
96.46.47.250,ssi-cuba-mme01
38.87.34.201,Persistent-MME
66.185.32.210,STTDSC1
66.185.32.211,STTDSC1
199.7.157.172,FreedomMobile-tornkdra21-DRA
199.7.157.180,FreedomMobile-tornkdra21-DRA
199.7.159.172,FreedomMobile-vannkdra31-DRA
199.7.159.180,FreedomMobile-vannkdra31-DRA
69.160.183.226,Commnet-Wireless-dra3-vegas
67.224.250.214,Claro-PR-Caparra
67.224.250.230,Claro-PR-Santurce
173.237.127.1,bragg-wddsc01
173.237.127.2,bragg-wddsc01
100.42.251.129,bragg-ppdsc01
100.42.251.130,bragg-ppdsc01
67.224.250.215,Claro-PR-Caparra-vh
67.224.250.231,Claro-PR-Santurce-vh
96.46.47.29,ssi-gslt-knta-lte-hss-II
200.223.43.186,Oi-Brazil-ACS-DEA
200.223.43.194,Oi-Brazil-ACS-DEA
200.223.43.202,Oi-Brazil-CID-DEA
200.223.43.210,Oi-Brazil-CID-DEA
64.32.94.44,Claro-Dominicana-viresps00
64.32.94.45,Claro-Dominicana-viresps00
64.32.114.76,claro-dominicana-drtesps00
64.32.114.77,claro-dominicana-drtesps00
74.113.15.4,Sasktel-regn-dea01
74.113.15.12,Sasktel-regn-dea01
74.113.15.20,Sasktel-sktn-dea01
74.113.15.28,Sasktel-sktn-dea01
72.45.64.52,Xplornet-mtdra01dir01
72.45.64.60,Xplornet-mtdra01dir01
72.45.64.53,Xplornet-mtdra01dir02
72.45.64.61,Xplornet-mtdra01dir02
131.166.137.172,NIF-nf1.ch3
131.166.135.172,NIF-nf1.da3
135.211.86.26,WMS-BPT-MME02
135.211.86.27,WMS-BPT-MME02
135.211.86.18,WMS-BPT-MME01
135.211.86.19,WMS-BPT-MME01
74.198.70.130,rogers-dea11.node
74.198.71.2,rogers-dea11.node
74.198.72.2,rogers-dea21.node
74.198.73.2,rogers-dea21.node
