display_name,name,realm,remote_ip,remote_pip,attempt_connect,maxActive,disabled,peer_test_mode,peer_mtu,local_port_range_1,local_port_range_2,local_port_range_3,local_port_range_4,local_port_range_5,local_port_range_6,local_port_range_7,local_port_range_8,MaxInboundStreams,MaxOutboundStreams
dpac-dea01,aaa://dpac-dea01.epc.mnc370.mcc310.3gppnetwork.org;transport=sctp,epc.mnc370.mcc310.3gppnetwork.org,131.166.146.9,,false,1,false,false,1500,,,,,,,,,,
dpac-dea02,aaa://dpac-dea02.epc.mnc370.mcc310.3gppnetwork.org;transport=sctp,epc.mnc370.mcc310.3gppnetwork.org,131.166.146.13,,false,1,false,false,1500,,,,,,,,,,
Cellcom-DPIRC,aaa://dpirc:3868;transport=sctp,epc.mnc620.mcc310.3gppnetwork.org,206.40.101.219,,true,1,false,false,1500,17108,,,,,,,,10,10
Cellcom-GBIRC,aaa://gbirc:3868;transport=sctp,epc.mnc620.mcc310.3gppnetwork.org,206.40.101.210,,true,1,false,false,1500,17109,,,,,,,,10,10
openmobile_hss1,aaa://hss1.epc.mnc120.mcc330.3gppnetwork.org:3878;transport=sctp,epc.mnc120.mcc330.3gppnetwork.org,67.215.111.57,,true,1,false,false,1500,17129,,,,,,,,1,1
openmobile_hss2,aaa://hss2.epc.mnc120.mcc330.3gppnetwork.org:3878;transport=sctp,epc.mnc120.mcc330.3gppnetwork.org,67.215.111.58,,true,1,false,false,1500,17130,,,,,,,,1,1
openmobile_oromme,aaa://oromme.epc.mnc120.mcc330.3gppnetwork.org;transport=sctp,epc.mnc120.mcc330.3gppnetwork.org,"67.215.111.14,67.215.111.15",,false,1,false,true,1500,,,,,,,,,,
uts-sxm-dea,aaa://sps.epc.mnc091.mcc362.3gppnetwork.org;transport=sctp,epc.mnc091.mcc362.3gppnetwork.org,"190.4.180.34,190.4.180.42",,false,1,false,true,1500,,,,,,,,,,
Tigo-Honduras-HSS1,aaa://hss1.epc.mnc002.mcc708.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc708.3gppnetwork.org,186.2.137.201,10.12.10.50,true,1,false,false,1500,17106,,,,,,,,12,12
Tigo-Honduras-HSS2,aaa://hss2.epc.mnc002.mcc708.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc708.3gppnetwork.org,186.2.137.202,10.12.11.50,true,1,false,false,1500,17107,,,,,,,,12,12
Tigo-Honduras-MME1,aaa://mme1.epc.mnc002.mcc708.3gppnetwork.org;transport=sctp,epc.mnc002.mcc708.3gppnetwork.org,186.2.137.203,10.12.150.53,false,1,false,false,1200,,,,,,,,,,
Tigo-Honduras-MME2,aaa://mme2.epc.mnc002.mcc708.3gppnetwork.org;transport=sctp,epc.mnc002.mcc708.3gppnetwork.org,186.2.137.204,10.12.50.147,false,1,false,false,1200,,,,,,,,,,
CWP-DSCJF01,aaa://dscjf01.epc.mnc001.mcc714.3gppnetwork.org;transport=sctp,epc.mnc001.mcc714.3gppnetwork.org,"201.225.231.24,201.225.231.25",,false,1,false,false,1500,,,,,,,,,,
CWP-DSCRA01,aaa://dscra01.epc.mnc001.mcc714.3gppnetwork.org;transport=sctp,epc.mnc001.mcc714.3gppnetwork.org,"201.225.231.26,201.225.231.27",,false,1,false,false,1500,,,,,,,,,,
drarj01d.epc.mnc005.mcc724.3gppnetwork.org,aaa://drarj01d.epc.mnc005.mcc724.3gppnetwork.org;transport=sctp,epc.mnc005.mcc724.3gppnetwork.org,"201.23.161.68,201.23.163.132",0,false,1,false,true,1500,,,,,,,,,,
drasi01d.epc.mnc005.mcc724.3gppnetwork.org,aaa://drasi01d.epc.mnc005.mcc724.3gppnetwork.org;transport=sctp,epc.mnc005.mcc724.3gppnetwork.org,"201.23.161.84,201.23.163.148",0,false,1,false,true,1500,,,,,,,,,,
Jasper-phxdsr01,aaa://phxdsr01.epc.mnc016.mcc901.3gppnetwork.org;transport=sctp,epc.mnc016.mcc901.3gppnetwork.org,"204.16.70.172,199.19.151.124",,false,1,false,true,1500,,,,,,,,,,
Jasper-sjcdsr01,aaa://sjcdsr01.epc.mnc016.mcc901.3gppnetwork.org;transport=sctp,epc.mnc016.mcc901.3gppnetwork.org,"204.16.70.156,199.19.151.108",,false,1,false,true,1500,,,,,,,,,,
ktidc1-OteGlobe,aaa://ktidc1-16.dea.ipx.oteglobe.3gppnetwork.org;transport=sctp,dea.ipx.oteglobe.3gppnetwork.org,"62.75.42.26,62.75.42.154",0,false,2,false,true,1500,,,,,,,,,,
ktidc2-OteGlobe,aaa://ktidc2-16.dea.ipx.oteglobe.3gppnetwork.org;transport=sctp,dea.ipx.oteglobe.3gppnetwork.org,"62.75.42.27,62.75.42.155",0,false,2,false,true,1500,,,,,,,,,,
nmidc1-OteGlobe,aaa://nmidc1-16.dea.ipx.oteglobe.3gppnetwork.org;transport=sctp,dea.ipx.oteglobe.3gppnetwork.org,"62.75.43.26,62.75.43.154",0,false,2,false,true,1500,,,,,,,,,,
nmidc2-OteGlobe,aaa://nmidc2-16.dea.ipx.oteglobe.3gppnetwork.org;transport=sctp,dea.ipx.oteglobe.3gppnetwork.org,"62.75.43.27,62.75.43.155",0,false,2,false,true,1500,,,,,,,,,,
EU-AMS-DSC01,aaa://ams-01.dra.ipx.syniverse.3gppnetwork.org;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"173.209.215.102,173.209.215.118",,false,10,false,false,1500,,,,,,,,,,
NA-DAL-DSC01,aaa://dal-01.dra.ipx.syniverse.3gppnetwork.org;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"131.166.129.151,131.166.129.167",,false,10,false,false,1500,,,,,,,,,,
EU-FRT-DSC01,aaa://frt-01.dra.ipx.syniverse.3gppnetwork.org;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"173.209.215.166,173.209.215.182",,false,10,false,false,1500,,,,,,,,,,
AP-HKG-DSC01,aaa://hkg-01.dra.ipx.syniverse.3gppnetwork.org;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"173.209.220.115,173.209.220.123",,false,10,false,false,1500,,,,,,,,,,
AP-SNG-DSC01,aaa://sng-01.dra.ipx.syniverse.3gppnetwork.org;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"173.209.221.115,173.209.221.123",,false,10,false,false,1500,,,,,,,,,,
Telstra-hkgh,aaa://hkgh.dra.ipx.telstra-global.3gppnetwork.org;transport=sctp,dra.ipx.telstra-global.3gppnetwork.org,"202.127.65.94,202.127.65.126",0,false,1,false,false,1500,3868,,,,,,,,,
Telstra-hkgt,aaa://hkgt.dra.ipx.telstra-global.3gppnetwork.org;transport=sctp,dra.ipx.telstra-global.3gppnetwork.org,"202.127.65.30,202.127.65.62",0,false,1,false,false,1500,3868,,,,,,,,,
Telstra-sydo,aaa://sydo.dra.ipx.telstra-global.3gppnetwork.org;transport=sctp,dra.ipx.telstra-global.3gppnetwork.org,"202.127.64.94,202.127.64.126",0,false,1,false,false,1500,3868,,,,,,,,,
Telstra-sydp,aaa://sydp.dra.ipx.telstra-global.3gppnetwork.org;transport=sctp,dra.ipx.telstra-global.3gppnetwork.org,"202.127.64.30,202.127.64.62",0,false,1,false,false,1500,3868,,,,,,,,,
NewCore-stc-DEA,aaa://dsr1-stc-syniverse.trilogy-lte.3gppnetwork.org;transport=sctp,trilogy-lte.3gppnetwork.org,"198.98.255.101,198.98.255.109",,false,1,true,true,1500,,,,,,,,,,
mttdsxdra3.tatacomm.ipxnetwork.org,aaa://mttdsxdra3.tatacomm.ipxnetwork.org;transport=sctp,tatacomm.ipxnetwork.org,"209.58.58.52,209.58.58.84",0,false,1,false,true,1500,,,,,,,,,,
tttdsxdra3.tatacomm.ipxnetwork.org,aaa://tttdsxdra3.tatacomm.ipxnetwork.org;transport=sctp,tatacomm.ipxnetwork.org,"209.58.59.52,209.58.59.84",,false,1,false,true,1500,,,,,,,,,,
teliasonera_dea1,aaa://dea1.signal.teliasonera.ipxnetwork.org;transport=sctp,signal.teliasonera.ipxnetwork.org,"80.239.164.1,80.239.164.65",,false,1,false,false,1500,,,,,,,,,,
teliasonera_dea1b,aaa://dea1b.signal.teliasonera.ipxnetwork.org;transport=sctp,signal.teliasonera.ipxnetwork.org,"80.239.164.2,80.239.164.66",,false,1,false,false,1500,,,,,,,,,,
teliacarrier_dea2,aaa://dea2.signal.teliasonera.ipxnetwork.org;transport=sctp,signal.teliasonera.ipxnetwork.org,"80.239.164.129,80.239.164.193",,false,1,false,false,1500,,,,,,,,,,
teliacarrier_dea2b,aaa://dea2b.signal.teliasonera.ipxnetwork.org;transport=sctp,signal.teliasonera.ipxnetwork.org,"80.239.164.130,80.239.164.194",,false,1,false,false,1500,,,,,,,,,,
Conecto-HSS,aaa://hss1.dal01.cnc.to;transport=sctp,epc.mnc460.mcc310.3gppnetwork.org,198.154.125.65,,false,1,false,true,1500,,,,,,,,,,
Tampnet-dea1,aaa://dea01.epc.mnc170.mcc311.3gppnetwork.org;transport=sctp,epc.mnc170.mcc311.3gppnetwork.org,"199.16.211.130,199.16.211.131",,false,1,false,true,1500,,,,,,,,,,
C&Wgroup-Jamaica,aaa://jamdsc00.epc.mnc180.mcc338.3gppnetwork.org;transport=sctp,epc.mnc180.mcc338.3gppnetwork.org,"208.138.44.48,208.138.44.49",0,false,1,false,true,1500,,,,,,,,,,
C&Wgroup-Barbados,aaa://bgidsc00.epc.mnc600.mcc342.3gppnetwork.org;transport=sctp,epc.mnc600.mcc342.3gppnetwork.org,"72.51.120.49,72.51.120.50",0,false,1,false,true,1500,,,,,,,,,,
Digicel-mia,aaa://dscmia1.epc.mnc050.mcc338.3gppnetwork.org;transport=sctp,epc.mnc050.mcc338.3gppnetwork.org,"173.225.255.252,173.225.255.253",0,false,1,false,true,1500,,,,,,,,,,
Digicel-nyc,aaa://dscnyc1.epc.mnc050.mcc338.3gppnetwork.org;transport=sctp,epc.mnc050.mcc338.3gppnetwork.org,"66.249.144.169,66.249.144.170",0,false,1,false,true,1500,,,,,,,,,,
Pine-HSS,aaa://hss1.epc.mnc080.mcc311.3gppnetwork.org;transport=sctp,epc.mnc080.mcc311.3gppnetwork.org,"167.160.255.84,167.160.255.92",,false,1,false,true,1500,,,,,,,,,,
Pine-MME,aaa://mme1.epc.mnc080.mcc311.3gppnetwork.org:3868;transport=sctp,epc.mnc080.mcc311.3gppnetwork.org,"167.160.255.137,167.160.255.138",,false,1,false,true,1500,,,,,,,,,,
southern_atl,aaa://atldsc1.epc.mnc720.mcc312.3gppnetwork.org:3868;transport=sctp,epc.mnc720.mcc312.3gppnetwork.org,69.5.250.56,0,true,1,false,false,1500,17115,,,,,,,,8,8
southern_bhm,aaa://bhmdsc1.epc.mnc720.mcc312.3gppnetwork.org:3868;transport=sctp,epc.mnc720.mcc312.3gppnetwork.org,69.5.249.56,0,true,1,false,false,1500,17116,,,,,,,,8,8
iusacell_dea_tol1,aaa://rmng1.dea.tol1.epc.mnc050.mcc334.3gppnetwork.org:3869;transport=sctp,epc.mnc050.mcc334.3gppnetwork.org,"201.130.62.83,201.130.62.99",0,true,1,false,false,1500,17120,,,,,,,,8,8
iusacell_dea_mty1,aaa://rmng1.dea.mon1.epc.mnc050.mcc334.3gppnetwork.org:3869;transport=sctp,epc.mnc050.mcc334.3gppnetwork.org,"201.130.63.83,201.130.63.99",0,true,1,false,false,1500,17119,,,,,,,,8,8
Strata-rsvlt-dea,aaa://dea-rsvlt.rinawireless.com:3868;transport=sctp,rinawireless.com,"69.55.96.130,69.55.96.162",,true,1,false,false,1500,17121,,,,,,,,1,1
Strata-rsvlt-vh-dea,aaa://vh-dea-rsvlt.rinawireless.com:3868;transport=sctp,rinawireless.com,"69.55.96.134,69.55.96.166",,true,1,false,false,1500,17122,,,,,,,,1,1
Strata-vrnl-dea,aaa://dea-vrnl.rinawireless.com:3868;transport=sctp,rinawireless.com,"69.55.96.138,69.55.96.170",,true,1,false,false,1500,17123,,,,,,,,1,1
Strata-vrnl-vh-dea,aaa://vh-dea-vrnl.rinawireless.com:3868;transport=sctp,rinawireless.com,"69.55.96.142,69.55.96.174",,true,1,false,false,1500,17124,,,,,,,,1,1
Globetouch-dradl1,aaa://dradl1.uscsim.globetouch.com:3868;transport=sctp,uscsim.globetouch.com,"192.234.88.102,192.234.88.118",,true,1,false,false,1500,17125,,,,,,,,32,32
Globetouch-dradl2,aaa://dradl2.uscsim.globetouch.com:3868;transport=sctp,uscsim.globetouch.com,"192.234.88.103,192.234.88.119",,true,1,false,false,1500,17126,,,,,,,,32,32
Globetouch-drasc1,aaa://drasc1.uscsim.globetouch.com:3868;transport=sctp,uscsim.globetouch.com,"192.234.88.38,192.234.88.54",,true,1,false,false,1500,17127,,,,,,,,32,32
Globetouch-drasc2,aaa://drasc2.uscsim.globetouch.com:3868;transport=sctp,uscsim.globetouch.com,"192.234.88.39,192.234.88.55",,true,1,false,false,1500,17128,,,,,,,,32,32
tigo_bo_spsa,aaa://spsa.epc.mnc003.mcc736.3gppnetwork.org;transport=sctp,epc.mnc003.mcc736.3gppnetwork.org,"200.73.99.178,200.73.99.182",,false,1,false,true,1500,3868,,,,,,,,,
Oi-Brazil-deacinrj.dea,aaa://deacinrj.dea.mnc031.mcc724.3gppnetwork.org;transport=sctp,epc.mnc031.mcc724.3gppnetwork.org,"200.164.158.236,200.164.158.252",,false,1,false,true,1500,,,,,,,,,,
Oi-Brazil-deaiparj.dea,aaa://deaiparj.dea.mnc031.mcc724.3gppnetwork.org;transport=sctp,epc.mnc031.mcc724.3gppnetwork.org,"200.164.158.228,200.164.158.244",,false,1,false,true,1500,,,,,,,,,,
hsssmig-tigo-sv,aaa://hsssmig.tigo.com.sv:3868;transport=sctp,tigo.com.sv,"200.85.0.204,200.85.0.205","172.18.25.6,172.18.26.6",false,1,false,true,1500,,,,,,,,,,
usncima-tigo-sv,aaa://usncima.tigo.com.sv;transport=sctp,tigo.com.sv,"200.85.0.206,200.85.0.207","172.20.0.53,172.20.0.54",false,1,false,true,1500,17132,,,,,,,,32,32
hsscima-tigo-sv,aaa://hsscima.tigo.com.sv:3868;transport=sctp,tigo.com.sv,"200.85.0.202,200.85.0.203","172.18.19.6,172.18.18.6",false,1,false,true,1500,,,,,,,,,,
antel_dramun1,aaa://dcp.dramun1.epc.mnc001.mcc748.3gppnetwork.org;transport=sctp,dramun1.epc.mnc001.mcc748.3gppnetwork.org,"200.40.8.74,200.40.8.78",0,false,1,false,true,1500,,,,,,,,,,
antel_dramag1,aaa://dcp.dramag1.epc.mnc001.mcc748.3gppnetwork.org;transport=sctp,dramag1.epc.mnc001.mcc748.3gppnetwork.org,"200.40.8.10,200.40.8.14",0,false,1,false,true,1500,,,,,,,,,,
wms.mme.ptl,aaa://mmeptl01.epc.mnc018.mcc901.3gppnetwork.org;transport=sctp,epc.mnc018.mcc901.3gppnetwork.org,198.140.31.254,0,false,1,false,true,1500,,,,,,,,,,
wms.mme.msn,aaa://mmemsn01.epc.mnc018.mcc901.3gppnetwork.org;transport=sctp,epc.mnc018.mcc901.3gppnetwork.org,198.140.31.253,0,false,1,false,true,1500,,,,,,,,,,
bluegrass_chi,aaa://bgcltedsc01.bgclte.com;transport=sctp,bgclte.com,"96.31.137.41,96.31.137.42",0,false,1,false,true,1500,,,,,,,,,,
dcc_dea01,aaa://dea01.epc.mnc210.mcc312.3gppnetwork.org:3868;transport=sctp,epc.mnc210.mcc312.3gppnetwork.org,"198.140.31.2,198.140.31.26",0,true,1,false,false,1500,17131,,,,,,,,8,8
uts-cur-dea,aaa://cursps.epc.mnc091.mcc362.3gppnetwork.org;transport=sctp,epc.mnc091.mcc362.3gppnetwork.org,"190.88.32.194,190.88.32.202",0,false,1,false,true,1500,,,,,,,,,,
cel_one_az_hss01,aaa://shlwhss01.epc.mnc320.mcc310.3gppnetwork.org:3868;transport=sctp,epc.mnc320.mcc310.3gppnetwork.org,"192.199.225.226,192.199.225.234",0,true,1,false,false,1500,17145,,,,,,,,8,8
cel_one_az_hss02,aaa://shlwhss02.epc.mnc320.mcc310.3gppnetwork.org:3868;transport=sctp,epc.mnc320.mcc310.3gppnetwork.org,"192.199.225.227,192.199.225.235",0,true,1,false,false,1500,17146,,,,,,,,8,8
cel_one_az_mme01,aaa://shlwmme01.epc.mnc320.mcc310.3gppnetwork.org;transport=sctp,epc.mnc320.mcc310.3gppnetwork.org,"192.199.225.242,192.199.225.246",0,false,1,false,true,1500,,,,,,,,,,
globecomm_gsidsr1,aaa://gsidsr1.globecomm.com;transport=sctp,globecomm.com,207.241.174.132,0,false,1,false,true,1500,,,,,,,,,8,8
sprint_lenxks_dra_01,aaa://rmng-lenxks-dra-01.rmng.sprint.net:3868;transport=sctp,rmng.sprint.net,68.28.222.164,0,true,1,false,false,1500,17137,,,,,,,,8,8
sprint_rstnva_dra_01,aaa://rmng-rstnva-dra-01.rmng.sprint.net:3868;transport=sctp,rmng.sprint.net,68.28.201.164,0,true,1,false,false,1500,17138,,,,,,,,8,8
sagebrush_hss01,aaa://hss01.epc.mnc480.mcc312.3gppnetwork.org;transport=sctp,epc.mnc480.mcc312.3gppnetwork.org,"66.171.30.179,66.171.30.187",0,false,1,false,true,1500,,,,,,,,,,
sagebrush_mme01,aaa://mme01.epc.mnc480.mcc312.3gppnetwork.org;transport=sctp,epc.mnc480.mcc312.3gppnetwork.org,"66.171.30.193,66.171.30.197",0,false,1,false,true,1500,,,,,,,,,,
Newcore-Wireless-HSS,aaa://clte-hss-1.epc.mnc530.mcc311.3gppnetwork.org:3868;transport=sctp,epc.mnc530.mcc311.3gppnetwork.org,"38.126.170.128,38.126.170.129",,true,1,false,false,1500,17142,,,,,,,,1,1
Newcore-Wireless-MME,aaa://clte-mme-1.epc.mnc530.mcc311.3gppnetwork.org;transport=sctp,epc.mnc530.mcc311.3gppnetwork.org,"38.126.170.65,38.126.170.66",,false,1,false,true,1500,,,,,,,,,8,8
LIS-Life-CHI-001,aaa://ch3p-gen-srg-app001.ch3.syniverse.com:11002;transport=sctp,syniverse.com,131.166.129.101,,true,1,false,true,1500,17133,,,,,,,,5,5
LIS-Life-CHI-002,aaa://ch3p-gen-srg-app002.ch3.syniverse.com:11002;transport=sctp,syniverse.com,131.166.129.102,,true,1,false,true,1500,17134,,,,,,,,5,5
LIS-Life-DAL-001,aaa://da3p-gen-srg-app001.da3.syniverse.com:11002;transport=sctp,syniverse.com,131.166.129.85,,true,1,false,true,1500,17135,,,,,,,,5,5
LIS-Life-DAL-002,aaa://da3p-gen-srg-app002.da3.syniverse.com:11002;transport=sctp,syniverse.com,131.166.129.86,,true,1,false,true,1500,17136,,,,,,,,5,5
tigo-col-drabog3.bogc,aaa://drabog3.bog.epc.mnc103.mcc732.3gppnetwork.org;transport=sctp,epc.mnc103.mcc732.3gppnetwork.org,"190.102.196.169,190.102.196.170",0,false,1,false,true,1500,,,,,,,,,,
tigo-col-drabaq1.baq,aaa://drabaq1.baq.epc.mnc103.mcc732.3gppnetwork.org;transport=sctp,epc.mnc103.mcc732.3gppnetwork.org,"190.102.195.137,190.102.195.138",0,false,1,false,true,1500,,,,,,,,,,
bell-untwwa-mme-01,aaa://sdctor001.epc.mnc610.mcc302.3gppnetwork.org:3868;transport=sctp,epc.mnc610.mcc302.3gppnetwork.org,184.151.119.36,0,true,1,false,true,1200,17144,,,,,,,,10,10
bell-untwwa-hss-01,aaa://sdcmtl001.epc.mnc610.mcc302.3gppnetwork.org:3868;transport=sctp,epc.mnc610.mcc302.3gppnetwork.org,184.151.119.164,0,true,1,false,false,1200,17143,,,,,,,,10,10
limitlessmobile_dsc,aaa://lm-dsc-haus-01.limitlessmobile.net:3868;transport=sctp,limitlessmobile.net,"104.254.72.132,104.254.72.133",0,true,1,false,false,1500,17141,,,,,,,,8,8
Tampa-Lab-DEA1,aaa://dsr.svr-dsr.com;transport=sctp,svr-dsr.com,"173.209.219.138,173.209.219.154",,false,1,false,true,1500,,,,,,,,,,
Tampa-Lab-DEA2,aaa://dsr2.svr-dsr.com;transport=sctp,svr-dsr.com,"173.209.219.135,173.209.219.152",,false,1,false,true,1500,,,,,,,,,,
AT&T_Mobility-dea-alph-1,aaa://dea-alph-1.epc.mnc410.mcc310.3gppnetwork.org:3868;transport=sctp,epc.mnc410.mcc310.3gppnetwork.org,"166.147.85.132,166.147.85.196",,true,1,false,true,1500,17147,,,,,,,,8,8
AT&T_Mobility-dea-cncr-1,aaa://dea-cncr-1.epc.mnc410.mcc310.3gppnetwork.org:3868;transport=sctp,epc.mnc410.mcc310.3gppnetwork.org,"198.228.219.132,198.228.219.196",,true,1,false,true,1500,17148,,,,,,,,8,8
trilogy-sdohss1,aaa://sdohss1.epc.mnc004.mcc370.3gppnetwork.org:3868;transport=sctp,epc.mnc004.mcc370.3gppnetwork.org,"190.8.33.38,190.8.33.39",0,true,1,false,false,1500,17149,,,,,,,,3,5
trilogy-stghss1,aaa://stghss1.epc.mnc004.mcc370.3gppnetwork.org:3868;transport=sctp,epc.mnc004.mcc370.3gppnetwork.org,"190.8.33.40,190.8.33.41",0,true,1,false,false,1500,17150,,,,,,,,3,5
trilogy-sdomme1,aaa://sdomme1.epc.mnc004.mcc370.3gppnetwork.org;transport=sctp,epc.mnc004.mcc370.3gppnetwork.org,"190.8.33.34,190.8.33.35",0,false,1,false,true,1500,,,,,,,,,,
Tigo-GT-HSSFRJ,aaa://hss-frj.epc.mnc002.mcc704.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc704.3gppnetwork.org,"200.49.191.195,200.49.191.196","10.182.98.5,10.182.98.6",false,1,false,true,1500,,,,,,,,,8,8
Commnet-Wireless-dra1-denver,aaa://dnvdra.commnetwireless.com;transport=sctp,commnetwireless.com,69.160.178.226,,false,1,false,true,1500,,,,,,,,,,
Tigo-GT-HSSSCR,aaa://hss-scr.epc.mnc002.mcc704.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc704.3gppnetwork.org,"200.49.191.193,200.49.191.194","10.182.88.5,10.182.88.6",false,1,false,true,1500,17151,,,,,,,,8,8
Tigo-GT-MMESCR,aaa://scrusn01.tigo.com.gt;transport=sctp,tigo.com.gt,200.49.191.197,10.185.7.177,false,1,false,true,1500,,,,,,,,,,
Tigo-GT-MMEFRJ,aaa://frjusn01.tigo.com.gt;transport=sctp,tigo.com.gt,200.49.191.199,10.182.7.177,false,1,false,true,1500,,,,,,,,,,
Tigo-GT-MMEGV,aaa://guausn01.tigo.com.gt;transport=sctp,tigo.com.gt,200.49.191.201,10.189.128.177,false,1,false,true,1500,,,,,,,,,,
CNT-DRAUIO01,aaa://drauio01.epc.mnc002.mcc740.3gppnetwork.org;transport=sctp,epc.mnc002.mcc740.3gppnetwork.org,"200.85.84.153,200.85.84.157",,false,1,false,true,1500,,,,,,,,,,
CNT-DRAGYE01,aaa://dragye01.epc.mnc002.mcc740.3gppnetwork.org;transport=sctp,epc.mnc002.mcc740.3gppnetwork.org,"200.85.84.161,200.85.84.165",,false,1,false,true,1500,,,,,,,,,,
cel_one_az_mme00,aaa://shlwmme00.epc.mnc320.mcc310.3gppnetwork.org;transport=sctp,epc.mnc320.mcc310.3gppnetwork.org,"192.199.225.204,192.199.225.212",0,false,1,false,true,1500,,,,,,,,,,
